1990,UN UN Equity,1005945D US Equity,162007Q UN Equity,RDPL UN Equity,BGGSQ UN Equity,AEP UN Equity,SKY UN Equity,GOSHA UQ Equity,HSY UN Equity,2746Q UN Equity,SO UN Equity,NMK UN Equity,WLBAQ US Equity,0961514D UN Equity,XEL UN Equity,2056Q UN Equity,OKE UN Equity,FJCC US Equity,1708Q US Equity,210811Q UN Equity,HBJ UN Equity,AA UN Equity,AXP UN Equity,VZ UN Equity,NRTLQ UN Equity,BA UN Equity,CAT UN Equity,JPM UN Equity,CVX UN Equity,KO UN Equity,DIS UN Equity,1715651D UN Equity,XOM UN Equity,GE UN Equity,HPQ UN Equity,HD UN Equity,IBM UN Equity,JNJ UN Equity,MCD UN Equity,MRK UN Equity,MMM UN Equity,BAC UN Equity,PFE UN Equity,PG UN Equity,T UN Equity,RTX UN Equity,WMT UN Equity,TKR UN Equity,MTLQQ UN Equity,CI UN Equity,C UN Equity,AIG UN Equity,PCH UN Equity,HON UN Equity,MO UN Equity,739306Q US Equity,INTC UQ Equity,EKDKQ UN Equity,IP UN Equity,3277Q US Equity,ABT UN Equity,AMD UN Equity,APD UN Equity,1752754D UN Equity,HES UN Equity,304024Q US Equity,ADM UN Equity,CCK UN Equity,AVY UN Equity,AVP UN Equity,BHI UN Equity,BLL UN Equity,CEG UN Equity,BCR UN Equity,BDX UN Equity,MKG US Equity,BMS UN Equity,HRB UN Equity,GAPTQ UN Equity,BMY UN Equity,RAD UN Equity,CPB UN Equity,9876566D UN Equity,MZIAQ UN Equity,CLX UN Equity,CL UN Equity,2731112Q US Equity,NC UN Equity,CSC UN Equity,CAG UN Equity,JOSEA US Equity,ED UN Equity,CBE UN Equity,GLW UN Equity,CSX UN Equity,1627457D UN Equity,CMI UN Equity,SCI UN Equity,TGT UN Equity,DE UN Equity,FLTWQ UN Equity,D UN Equity,DOV UN Equity,1697067D UN Equity,DUK UN Equity,ETN UN Equity,ECL UN Equity,PPW US Equity,PKI UN Equity,EMR UN Equity,ETR UN Equity,FDX UN Equity,FMC UN Equity,F UN Equity,NEE UN Equity,TGNA UN Equity,GPS UN Equity,GD UN Equity,GPC UN Equity,GR UN Equity,GT UN Equity,GWW UN Equity,HRZIQ US Equity,HAL UN Equity,LHX UN Equity,HNZ UN Equity,HP UN Equity,TCOMA US Equity,CNP UN Equity,HUM UN Equity,ITW UN Equity,TT UN Equity,FL UN Equity,IFF UN Equity,1436513D UN Equity,K UN Equity,KMB UN Equity,2200Q US Equity,KR UN Equity,LLY UN Equity,653707Q UN Equity,BBWI UN Equity,0598884D US Equity,LNC UN Equity,0202445Q UN Equity,2206Q US Equity,LOW UN Equity,BDK UN Equity,XRX UN Equity,MMC UN Equity,MAS UN Equity,BNI UN Equity,SPGI UN Equity,MDT UN Equity,CVS UN Equity,SGP UN Equity,WYE UN Equity,MSI UN Equity,0226226D UN Equity,ROH UN Equity,THC UN Equity,NWL UN Equity,3517233Q UN Equity,NEM UN Equity,1073675D UQ Equity,1255173D UN Equity,MER UN Equity,NKE UN Equity,0948669D US Equity,NSC UN Equity,3286728Q UN Equity,3393199Q UN Equity,NOC UN Equity,WWY UN Equity,WFC UN Equity,204923Q US Equity,3022239Q UN Equity,NUE UN Equity,OXY UN Equity,PCG UN Equity,PH UN Equity,HET UN Equity,CPPRQ UN Equity,TRB UN Equity,PEP UN Equity,DJ UN Equity,EXC UN Equity,NYT US Equity,TEK UN Equity,PHM UN Equity,BOL UN Equity,PBI UN Equity,PNC UN Equity,PPG UN Equity,0376152D US Equity,PEG UN Equity,1618Q US Equity,MEL UN Equity,RTN UN Equity,RDC UN Equity,R UN Equity,HSH UN Equity,1704453D UN Equity,PGL UN Equity,EIX UN Equity,LUB UN Equity,SLB UN Equity,SHOY US Equity,SHW UN Equity,BLS UN Equity,SNA UN Equity,CNW UN Equity,STJ US Equity,YELL UQ Equity,SWK UN Equity,GDW UN Equity,1086832D UN Equity,0544749D UN Equity,STI UN Equity,SVU UN Equity,ANDW UQ Equity,SYY UN Equity,CVGYQ US Equity,0964591D UQ Equity,CAL UN Equity,TXT UN Equity,1649858D UQ Equity,KRI UN Equity,2999130Q UN Equity,TJX UN Equity,1312089D UN Equity,GL UN Equity,HDLM UN Equity,JCI UN Equity,UNP UN Equity,3080867Q UN Equity,DCNAQ UN Equity,MRNKQ US Equity,3026360Q UN Equity,RBK UN Equity,VFC UN Equity,1825471D UN Equity,ZETHQ US Equity,WBA UN Equity,BSET UQ Equity,WY UN Equity,987200Q UN Equity,WHR UN Equity,DALRQ UN Equity,WMB UN Equity,SPXC UN Equity,1624Q US Equity,1799685D UN Equity,TOY UN Equity,HTMXQ UN Equity,605555Q UN Equity,3621240Q UN Equity,FWLT UN Equity,WOR US Equity,USB US Equity,TAP US Equity,JWN US Equity,GCO UN Equity,748957Q UN Equity,2727195Q UN Equity,1199Q US Equity,AVATQ US Equity,297504Q UN Equity,8214761Q UN Equity,INCLF UN Equity,CNA UN Equity,PDG UN Equity,NEU UN Equity,NL UN Equity,UAWGQ UN Equity,1166Q US Equity,HST US Equity,544791Q UN Equity,2603Q US Equity,1051665D UN Equity,KMRTQ UN Equity,HM UN Equity,BCO US Equity,RAL UN Equity,329556Q UN Equity,WETT US Equity,ENRNQ UN Equity,1684442D UA Equity,677004Q UN Equity,BNSSA US Equity,GWOW UN Equity,950967Q UN Equity,1789494D US Equity,BAC1 US Equity,OAT UN Equity,0848680D US Equity,LDG UN Equity,USG UN Equity,292356Z US Equity,601964Q US Equity,TRV US Equity,BF/B UA Equity,1255177D UN Equity,VVI US Equity,CGP UN Equity,MRO US Equity,253647Q UN Equity,3253Q UN Equity,PRDCQ UN Equity,8384662Q US Equity,RML UN Equity,923022Q US Equity,KATE US Equity,BHMSQ UN Equity,PNAA US Equity,291784Q UN Equity,FBNIQ US Equity,FJ UN Equity,ACKH UN Equity,68335Q UN Equity,2269312Q UN Equity,UCM UN Equity,236555Q UN Equity,OWENQ UN Equity,USW UN Equity,571300Q UN Equity,IKN UN Equity,WLA UN Equity,140402Q UN Equity,45200Q UN Equity,1916672D UN Equity,1621582D UN Equity,667517Q UN Equity,300583Q UN Equity,1727044D UN Equity,2755Q UN Equity,3891289Q UN Equity,2770014Q UN Equity,0820143D UN Equity,93916Q UN Equity,363096Q UN Equity,183291Q UN Equity,3054Q UN Equity,BKB UN Equity,RYC UN Equity,3459Q UN Equity,375573Q UN Equity,2972Q UN Equity,2691Q UN Equity,399463Q UN Equity,MWI UN Equity,896661Q UN Equity,611647Q UN Equity,ORX UN Equity,2500Q UN Equity,231079Q UN Equity,134618Q UN Equity,AS UN Equity,1567Q UN Equity,2251Q UN Equity,2223Q UN Equity,504369Q UN Equity,2428Q UN Equity,2196Q UN Equity,0943554D UN Equity,3619382Q UN Equity,WMX UN Equity,GFS/A UA Equity,2282655Q UN Equity,2218Q UN Equity,3520842Q UN Equity,RHDCQ UN Equity,DEC UN Equity,PET UN Equity,JH UN Equity,2106Q UN Equity,1558530D UN Equity,2638Q UN Equity,PAS UN Equity,ECO UA Equity,1802Q UN Equity,DTE UN Equity,FLMIQ UN Equity,TXN UN Equity,LLX UN Equity,SRR UN Equity,TDM UN Equity,1974Q UA Equity,334702Q UN Equity,0111145D UN Equity,3147596Q UN Equity,210967Q UN Equity,231330Q UN Equity,MCAI US Equity,ITT UN Equity,0203524D UN Equity,316419Q UN Equity,90457Q UN Equity,RSHCQ UN Equity,1680Q UN Equity,1581Q UN Equity,MEE UN Equity,693365Q UN Equity,1897359D UQ Equity,AALEA UN Equity,BLY UN Equity,1511Q UN Equity,1789530D UN Equity,1824174D UN Equity,HAS US Equity,1463Q UN Equity,1513Q UN Equity,VAT UN Equity,2784Q UN Equity,1327Q UN Equity,0440296D UN Equity,1356Q UN Equity,2987Q UN Equity,FBO UN Equity,1423Q UN Equity,FFB UN Equity,279776Q UN Equity,1530Q UN Equity,1455Q UN Equity,ZRN UN Equity,1297Q UN Equity,UPJ UN Equity,KBH UN Equity,2576Q UN Equity,1456Q UN Equity,CKL UN Equity,CINL UN Equity,2650Q UN Equity,SKLNQ UN Equity,1712414D UN Equity,1377Q UN Equity,MAT UN Equity,MXS UN Equity,NEC UN Equity,RRD UN Equity,2245Q UN Equity,1719Q UN Equity,1856Q UN Equity,2254Q UN Equity,UALAQ UN Equity,1953Q UN Equity,GQ UN Equity,3691661Q UN Equity,2340361Q UN Equity,1671Q UN Equity,JWPI UN Equity,1539547D UN Equity,IK UN Equity,WAN/B UA Equity,1503Q UN Equity,3123863Q UN Equity,ASH UN Equity,643319Q UN Equity,HPC US Equity,UH UN Equity,LCE UN Equity,UIS UN Equity,DDS UN Equity,FNMA UN Equity,OMX UN Equity,BC UN Equity,CA UN Equity,CCTYQ UN Equity,TIN UN Equity,0910150D US Equity,TXU US Equity,NAV UN Equity,1281683D UN Equity,CTB UN Equity,AAPL UQ Equity,ADSK UQ Equity,CMCSA UQ Equity,ORCL UQ Equity,PCAR UQ Equity,1288652D US Equity,1028411Q US Equity,CR UN Equity,DLX UN Equity,TNB UN Equity,FBF US Equity,MDRIQ UN Equity,AAMRQ UN Equity,BAX UN Equity,GIS UN Equity,NAE US Equity,WNDXQ UN Equity,680884Q UN Equity,968734Q UN Equity,RBD UN Equity,45861Q UN Equity,2822069Q UN Equity,MDP UN Equity,8375930Q UN Equity,ADP UN Equity,LPX UN Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
